workerid,proliferate.condition,accuracy,correct,failed_audio,failed_images,failed_video,internal_node_id,response,result,rt,stimulus,success,time_elapsed,timeout,trial_index,trial_type,error
101,English_Mandarin_some,,,,,,0.0-12.0-2.22, ,,355,,,525931,,195,html-keyboard-response,
101,English_Mandarin_some,,,,,,0.0-12.0-0.23,,,,audio/kaching.wav,,526621,,196,audio-keyboard-response,
101,English_Mandarin_some,,j,,,,0.0-12.0-1.23,f,miss,3440,audio/10.wav,,530069,,197,audio-keyboard-response,
101,English_Mandarin_some,,,,,,0.0-12.0-2.23, ,,1362,,,531432,,198,html-keyboard-response,
101,English_Mandarin_some,,,,,,0.0-12.0-0.24,,,,audio/kaching.wav,,532120,,199,audio-keyboard-response,
101,English_Mandarin_some,,j,,,,0.0-12.0-1.24,j,correct_rejection,1371,audio/suoyou.wav,,533494,,200,audio-keyboard-response,
101,English_Mandarin_some,,,,,,0.0-12.0-2.24, ,,382,,,533876,,201,html-keyboard-response,
101,English_Mandarin_some,,,,,,0.0-12.0-0.25,,,,audio/kaching.wav,,534561,,202,audio-keyboard-response,
101,English_Mandarin_some,,j,,,,0.0-12.0-1.25,j,correct_rejection,1720,audio/6.wav,,536290,,203,audio-keyboard-response,
101,English_Mandarin_some,,,,,,0.0-12.0-2.25, ,,351,,,536642,,204,html-keyboard-response,
101,English_Mandarin_some,,,,,,0.0-12.0-0.26,,,,audio/kaching.wav,,537331,,205,audio-keyboard-response,
101,English_Mandarin_some,,j,,,,0.0-12.0-1.26,f,miss,1509,audio/yixie-critical.wav,,538842,,206,audio-keyboard-response,
101,English_Mandarin_some,,,,,,0.0-12.0-2.26, ,,382,,,539225,,207,html-keyboard-response,
101,English_Mandarin_some,,,,,,0.0-12.0-0.27,,,,audio/kaching.wav,,539911,,208,audio-keyboard-response,
101,English_Mandarin_some,,j,,,,0.0-12.0-1.27,f,miss,1581,audio/yixie-critical.wav,,541495,,209,audio-keyboard-response,
101,English_Mandarin_some,,,,,,0.0-12.0-2.27, ,,1062,,,542557,,210,html-keyboard-response,
101,English_Mandarin_some,,,,,,0.0-12.0-0.28,,,,audio/kaching.wav,,543240,,211,audio-keyboard-response,
101,English_Mandarin_some,,f,,,,0.0-12.0-1.28,f,hit,1611,audio/6.wav,,544855,,212,audio-keyboard-response,
101,English_Mandarin_some,,,,,,0.0-12.0-2.28, ,,472,,,545328,,213,html-keyboard-response,
101,English_Mandarin_some,,,,,,0.0-12.0-0.29,,,,audio/kaching.wav,,546011,,214,audio-keyboard-response,
101,English_Mandarin_some,,j,,,,0.0-12.0-1.29,j,correct_rejection,1419,audio/2.wav,,547437,,215,audio-keyboard-response,
101,English_Mandarin_some,,,,,,0.0-12.0-2.29, ,,396,,,547834,,216,html-keyboard-response,
101,English_Mandarin_some,,,,,,0.0-12.0-0.30,,,,audio/kaching.wav,,548521,,217,audio-keyboard-response,
101,English_Mandarin_some,,j,,,,0.0-12.0-1.30,j,correct_rejection,1531,audio/yixie.wav,,550060,,218,audio-keyboard-response,
101,English_Mandarin_some,,,,,,0.0-12.0-2.30, ,,438,,,550499,,219,html-keyboard-response,
101,English_Mandarin_some,,,,,,0.0-12.0-0.31,,,,audio/kaching.wav,,551181,,220,audio-keyboard-response,
101,English_Mandarin_some,,f,,,,0.0-12.0-1.31,f,hit,1592,audio/yixie.wav,,552780,,221,audio-keyboard-response,
101,English_Mandarin_some,,,,,,0.0-12.0-2.31, ,,427,,,553208,,222,html-keyboard-response,
101,English_Mandarin_some,[],,,,,0.0-13.0,"{'age': '23', 'P0_Q0': None, 'gender': 'Female', 'education': ' College (B.A., B.S.)', 'disability': [], 'place of residence': 'British Columbia, Canada', 'disability explanation': ''}",,62511,,,615757,,223,survey,
101,English_Mandarin_some,[],,,,,0.0-14.0,"{'P0_Q0': None, 'eng ok age': 6, 'eng edu year': 17, 'eng start age': 3, 'Mandarin ok age': 'As early as I can remember', 'eng country year': 19, 'English work year': 5, 'Mandarin edu year': 0, 'Mandarin start age': 'since birth', 'Mandarin work year': 1, 'English family year': 0, 'Mandarin family year': '20+', 'Mandarin country year': 4}",,115760,,,731539,,224,survey,
101,English_Mandarin_some,[],,,,,0.0-15.0,"{'P0_Q0': None, 'eng count time': '10%', 'eng family time': '20%', 'eng friend time': '90%', 'Eng self talk time': '50%', 'English school time': '90%', 'Mandarin count time': '90%', 'Mandarin family time': '80%', 'Mandarin friend time': '10%', 'Mandarin school time': '10%', 'Mandarin self talk time': '50%', 'other language count time': '0%', 'other langauge family time': '0%', 'other language friend time': '0%', 'other languages school time': '0%', 'other language self talk time': '0%'}",,68501,,,800055,,225,survey,
101,English_Mandarin_some,[],,,,,0.0-16.0,"{'P0_Q0': None, 'eng prof read': 6, 'eng prof speak': 6, 'eng prof write': 6, 'Mandarin prof read': 5, 'Mandarin prof speak': 5, 'Mandarin prof write': 4, 'eng prof understand': 6, 'Mandarin prof understand': 6}",,17204,,,817269,,226,survey,
101,English_Mandarin_some,[],,,,,0.0-17.0,"{'P0_Q0': None, 'eng native': 6, 'Eng other eval': 6, 'Mandarin native': 6, 'eng cultural id': 5, 'eng attitude speak': 5, 'Mandarin other eval': 6, 'Mandarin cultural id': 4, 'Mandarin attitude speak': 5}",,22372,,,839647,,227,survey,
101,English_Mandarin_some,[],,,,,0.0-18.0,"{'P0_Q1': None, 'comments': ''}",,5808,,,845464,,228,survey,
109,English_Mandarin_some,,,[],[],[],0.0-0.0,,,,,True,469,False,0,preload,
109,English_Mandarin_some,,,,,,0.0-1.0,0,,4821,"
    <p style=""width: 1000px; margin-bottom: 250px"">
    斯坦福大学语言学系邀请您参加一项研究。
    <BR><BR>您会完成一项跟语言有关的任务，例如读或听一些字、描述图片或场景、造句、或完成简单的语言游戏。
    <BR>本研究中没有已知的风险、成本或不适。
    <BR><BR>
    如果您同意参与这项研究，请继续。
    </p>
    <p style=""width: 1000px; font-size: 9pt; position: relative; text-align: justify"">
    如果您已读完此表格并决定参与此项目，请明白您的参与是自愿的，您有权随时撤回您的同意或停止参与，而不会受到惩罚或失去您原本可以享有的利益有权。 您有权拒绝回答任何问题。 您的个人隐私将在研究产生的所有已发布和书面数据中得到保护。
    <BR><BR>联系信息：问题、疑虑或投诉：如果您对本研究、其程序、风险和益处有任何问题、疑虑或投诉，请致电 (650) 723-4284 联系 Meghan Sumner 教授。如果您对这项研究的进行方式不满意，或者如果您对研究或您作为参与者的权利有任何疑虑、投诉或一般问题，请联系斯坦福机构审查委员会 (IRB) 发言与独立于研究团队的人联系 (650)-723-2480 或拨打免费电话 1-866-680-2906。 您也可以致函 Stanford IRB, Stanford University, Stanford, CA 94305-5401 或发送电子邮件至 irbnonmed@stanford.edu。
    </p>",,5292,,1,html-button-response,
109,English_Mandarin_some,,,,,,0.0-2.0, ,,2371,<p>这个实验将会播放音频。<BR><BR><strong><p2>您必须年满十八周岁才能参与此项实验，并且您需要会说中文、英文两种语言。</p2></strong> <br><br>请您在安静的地方用电脑完成这个实验，并确保您把<strong><p2>电脑音量调整至合适的程度</p2></strong>。 <br><br>请按空格键继续。</p>,,7664,,2,html-keyboard-response,
109,English_Mandarin_some,,,,,,0.0-3.0, ,,4644,在接下来的实验中，你将听到一些句子。你的任务是根据你是否同意这些句子来回答“是”或“否”。这个实验大约需要20分钟。<br><br>当你准备好开始时，请按下空格键。,,12309,,3,html-keyboard-response,
109,English_Mandarin_some,,,,,,0.0-4.0, ,,64302,"<h3><strong><big><p2>Context</p2></big></strong></h3> <br> <img src='image/0.jpg'; alt='gumball_machine'; align='right'; style='height:200px'> <p2 align='left'><big> You are at a candy store and are testing a row of gumball machines. These are special gumball machines that say how many gumballs you got. However, this report is sometimes faulty. </big></p2> <br><br> <img src='image/store_worker_1.jpg' alt='store_worker_sitting' align='left' style='height:200px'> <br><br> <p2 align='right'> <big> The store worker tells you that his boss has threatened to fire him if the gumball machines are left empty, and he really needs this job. He cannot see the machines from the register, but he can normally tell how full they are by the machines' statements.</big> </p2> <br><br><br> <img src='image/store_worker_2.jpg' alt='store_worker_standing' align='center' style='height:200px'> <p2 align='left'> <big> He asks you to tell him if the statement is right or wrong, so that he will know if a machine is empty and needs to be refilled. </big> </p2> <br><br>",,76610,,4,html-keyboard-response,
109,English_Mandarin_some,,,,,,0.0-5.0, ,,23758,"<p><font size=""5""> Place your right index finger on the <strong>J</strong> key and left index finger on the <strong>F</strong> key. <br><br><img src=""image/keypress.jpg""alt=""keyboard"" align=""center"" style=""height:400px""> <br><br> If you agree with the statement, press <strong>F</strong>; if you disagree with the statement, press <strong>J</strong>. <br>Use your thumb to press <strong>SPACE</strong> and do not move your index fingers. <br> <strong><p2>Please remember, you have four seconds to inform the worker after you hear the statement. </p2></strong> <br><br></p></font> ",,100369,,5,html-keyboard-response,
109,English_Mandarin_some,,,,,,0.0-6.0-0.0,,,,audio/kaching.wav,,101337,,6,audio-keyboard-response,
109,English_Mandarin_some,,,,,,0.0-6.0-1.0,,,,audio/all.wav,,102851,,7,audio-keyboard-response,
109,English_Mandarin_some,,,,,,0.0-6.0-2.0,f,,2698,<img src='image/13.jpg'; style='height:400px'>,,105551,,8,html-keyboard-response,
109,English_Mandarin_some,,,,,,0.0-6.0-3.0, ,,10371,<h3><big><p2> You let the store worker know that you agree with the statement. He therefore knows that the machine is empty and that he needs to refill the machine. </p2></big></h3><img src='image/store_worker_gumball.jpg'; style='height:400px'>,,115922,,9,html-keyboard-response,
109,English_Mandarin_some,,,,,,0.0-7.0-0.0,,,,audio/kaching.wav,,116612,,10,audio-keyboard-response,
109,English_Mandarin_some,,,,,,0.0-7.0-1.0,,,,audio/none.wav,,118212,,11,audio-keyboard-response,
109,English_Mandarin_some,,,,,,0.0-7.0-2.0,j,,6346,<img src='image/10.jpg'; style='height:400px'>,,124561,,12,html-keyboard-response,
109,English_Mandarin_some,,,,,,0.0-7.0-3.0, ,,8832,<h3><big><p2> You let the store worker know that you disagreed with the statement. He therefore knows that the machine is not empty and that he does not need to refill the machine. </p2></big></h3><img src='image/store_worker_gumball.jpg'; style='height:400px'>,,133394,,13,html-keyboard-response,
109,English_Mandarin_some,,,,,,0.0-8.0-0.0, ,,19504,"<h3><big><p2>Be Careful!</h3></big> <img src='image/13.jpg'; align='left'; style='height:200px'><h3><p2>One time, someone got this many gumballs and was told ""You got all of the gumballs."" <br>They pressed ""NO"" (J) telling the store worker that they disagreed with the statement. He thought the machine was not empty and that he did not need to refill it. He was fired.</br></p2></h3> <img src='image/store_worker_fired.jpg'; align='right'; style='height:200px'><br><br><br><br><br><br><br>",,152898,,14,html-keyboard-response,
109,English_Mandarin_some,,True,,,,0.0-8.0-1.0,a,,23934,"<h3><big>Quiz</big></h3><br>When will the store worker be fired? <br> Please press the corresponding button on the keyboard.（For instance, if you choose a, then press ""a"" on your keyboard）<br><br>a. When the machines are empty.<br> b. When the machines jam.<br> c. When the machines explode.<br> d. When the machines don't make a sound.",,177836,,15,categorize-html,
109,English_Mandarin_some,,,,,,0.0-9.0-0.0, ,,10157,"<h3>Let's start with four practice trials.</h3> Please make sure that your index fingers are on the J and F keys. <br><p2>Please remember, you have four seconds to inform the worker after you hear the statement.</p2></br></h3> <br><br><br><br><br><br>",,187994,,16,html-keyboard-response,
109,English_Mandarin_some,,,,,,0.0-9.0-1.0,,,,audio/kaching.wav,,188888,,17,audio-keyboard-response,
109,English_Mandarin_some,,,,,,0.0-9.0-2.0,f,false_alarm,2133,audio/all.wav,,191026,,18,audio-keyboard-response,
109,English_Mandarin_some,,,,,,0.0-9.0-3.0, ,,1263,,,192291,,19,html-keyboard-response,
109,English_Mandarin_some,,,,,,0.0-9.0-4.0,,,,audio/kaching.wav,,192985,,20,audio-keyboard-response,
109,English_Mandarin_some,,,,,,0.0-9.0-5.0,j,false_alarm,3296,audio/none.wav,,196287,,21,audio-keyboard-response,
109,English_Mandarin_some,,,,,,0.0-9.0-6.0, ,,1057,,,197345,,22,html-keyboard-response,
109,English_Mandarin_some,,,,,,0.0-9.0-7.0,,,,audio/kaching.wav,,198029,,23,audio-keyboard-response,
109,English_Mandarin_some,,,,,,0.0-9.0-8.0,j,false_alarm,2443,audio/all.wav,,200480,,24,audio-keyboard-response,
109,English_Mandarin_some,,,,,,0.0-9.0-9.0, ,,1041,,,201522,,25,html-keyboard-response,
109,English_Mandarin_some,,,,,,0.0-9.0-10.0,,,,audio/kaching.wav,,202211,,26,audio-keyboard-response,
109,English_Mandarin_some,,,,,,0.0-9.0-11.0,f,false_alarm,2720,audio/none.wav,,204934,,27,audio-keyboard-response,
109,English_Mandarin_some,,,,,,0.0-9.0-12.0, ,,704,,,205639,,28,html-keyboard-response,
109,English_Mandarin_some,,,,,,0.0-9.0-13.0, ,,29965,"<h3>Great! Now we can start the real experiment.</h3> Please make sure that your index fingers are on the J and F keys. <br><p2>Remember: J means ""agree"" and F means ""disagree""!</p2></br></h3> <br><br><br><br><br><br>",,235604,,29,html-keyboard-response,
109,English_Mandarin_some,,,,,,0.0-10.0-0.0,,,,audio/kaching.wav,,236279,,30,audio-keyboard-response,
109,English_Mandarin_some,,f,,,,0.0-10.0-1.0,j,false_alarm,3019,audio/six.wav,,239401,,31,audio-keyboard-response,
109,English_Mandarin_some,,,,,,0.0-10.0-2.0, ,,978,,,240380,,32,html-keyboard-response,
109,English_Mandarin_some,,,,,,0.0-10.0-0.1,,,,audio/kaching.wav,,241069,,33,audio-keyboard-response,
109,English_Mandarin_some,,j,,,,0.0-10.0-1.1,f,miss,2688,audio/none.wav,,243762,,34,audio-keyboard-response,
109,English_Mandarin_some,,,,,,0.0-10.0-2.1, ,,1267,,,245030,,35,html-keyboard-response,
109,English_Mandarin_some,,,,,,0.0-10.0-0.2,,,,audio/kaching.wav,,245720,,36,audio-keyboard-response,
109,English_Mandarin_some,,j,,,,0.0-10.0-1.2,f,miss,3243,audio/some-critical.wav,,249029,,37,audio-keyboard-response,
109,English_Mandarin_some,,,,,,0.0-10.0-2.2, ,,1062,,,250091,,38,html-keyboard-response,
109,English_Mandarin_some,,,,,,0.0-10.0-0.3,,,,audio/kaching.wav,,250783,,39,audio-keyboard-response,
109,English_Mandarin_some,,f,,,,0.0-10.0-1.3,j,false_alarm,2571,audio/some.wav,,253421,,40,audio-keyboard-response,
109,English_Mandarin_some,,,,,,0.0-10.0-2.3, ,,689,,,254110,,41,html-keyboard-response,
109,English_Mandarin_some,,,,,,0.0-10.0-0.4,,,,audio/kaching.wav,,254804,,42,audio-keyboard-response,
109,English_Mandarin_some,,j,,,,0.0-10.0-1.4,,false_alarm,,audio/some-critical.wav,,258807,,43,audio-keyboard-response,
109,English_Mandarin_some,,,,,,0.0-10.0-2.4, ,,1017,,,259824,,44,html-keyboard-response,
109,English_Mandarin_some,,,,,,0.0-10.0-0.5,,,,audio/kaching.wav,,260511,,45,audio-keyboard-response,
109,English_Mandarin_some,,j,,,,0.0-10.0-1.5,f,miss,2677,audio/six.wav,,263197,,46,audio-keyboard-response,
109,English_Mandarin_some,,,,,,0.0-10.0-2.5, ,,678,,,263876,,47,html-keyboard-response,
109,English_Mandarin_some,,,,,,0.0-10.0-0.6,,,,audio/kaching.wav,,264565,,48,audio-keyboard-response,
109,English_Mandarin_some,,j,,,,0.0-10.0-1.6,f,miss,1675,audio/two.wav,,266395,,49,audio-keyboard-response,
109,English_Mandarin_some,,,,,,0.0-10.0-2.6, ,,267,,,266663,,50,html-keyboard-response,
109,English_Mandarin_some,,,,,,0.0-10.0-0.7,,,,audio/kaching.wav,,267349,,51,audio-keyboard-response,
109,English_Mandarin_some,,f,,,,0.0-10.0-1.7,j,false_alarm,1952,audio/all.wav,,269307,,52,audio-keyboard-response,
109,English_Mandarin_some,,,,,,0.0-10.0-2.7, ,,454,,,269762,,53,html-keyboard-response,
109,English_Mandarin_some,,,,,,0.0-10.0-0.8,,,,audio/kaching.wav,,270453,,54,audio-keyboard-response,
109,English_Mandarin_some,,f,,,,0.0-10.0-1.8,j,false_alarm,1792,audio/none.wav,,272249,,55,audio-keyboard-response,
109,English_Mandarin_some,,,,,,0.0-10.0-2.8, ,,409,,,272659,,56,html-keyboard-response,
109,English_Mandarin_some,,,,,,0.0-10.0-0.9,,,,audio/kaching.wav,,273353,,57,audio-keyboard-response,
109,English_Mandarin_some,,f,,,,0.0-10.0-1.9,j,false_alarm,2176,audio/two.wav,,275532,,58,audio-keyboard-response,
109,English_Mandarin_some,,,,,,0.0-10.0-2.9, ,,428,,,275961,,59,html-keyboard-response,
109,English_Mandarin_some,,,,,,0.0-10.0-0.10,,,,audio/kaching.wav,,276650,,60,audio-keyboard-response,
109,English_Mandarin_some,,f,,,,0.0-10.0-1.10,f,hit,3051,audio/ten.wav,,279768,,61,audio-keyboard-response,
109,English_Mandarin_some,,,,,,0.0-10.0-2.10, ,,254,,,280022,,62,html-keyboard-response,
109,English_Mandarin_some,,,,,,0.0-10.0-0.11,,,,audio/kaching.wav,,280714,,63,audio-keyboard-response,
109,English_Mandarin_some,,f,,,,0.0-10.0-1.11,j,false_alarm,1547,audio/all.wav,,282261,,64,audio-keyboard-response,
109,English_Mandarin_some,,,,,,0.0-10.0-2.11, ,,274,,,282535,,65,html-keyboard-response,
109,English_Mandarin_some,,,,,,0.0-10.0-0.12,,,,audio/kaching.wav,,283220,,66,audio-keyboard-response,
109,English_Mandarin_some,,f,,,,0.0-10.0-1.12,j,false_alarm,2443,audio/some.wav,,285672,,67,audio-keyboard-response,
109,English_Mandarin_some,,,,,,0.0-10.0-2.12, ,,520,,,286193,,68,html-keyboard-response,
109,English_Mandarin_some,,,,,,0.0-10.0-0.13,,,,audio/kaching.wav,,286879,,69,audio-keyboard-response,
109,English_Mandarin_some,,j,,,,0.0-10.0-1.13,f,miss,1664,audio/two.wav,,288545,,70,audio-keyboard-response,
109,English_Mandarin_some,,,,,,0.0-10.0-2.13, ,,634,,,289179,,71,html-keyboard-response,
109,English_Mandarin_some,,,,,,0.0-10.0-0.14,,,,audio/kaching.wav,,289866,,72,audio-keyboard-response,
109,English_Mandarin_some,,f,,,,0.0-10.0-1.14,j,false_alarm,3488,audio/ten.wav,,293356,,73,audio-keyboard-response,
109,English_Mandarin_some,,,,,,0.0-10.0-2.14, ,,179,,,293536,,74,html-keyboard-response,
109,English_Mandarin_some,,,,,,0.0-10.0-0.15,,,,audio/kaching.wav,,294229,,75,audio-keyboard-response,
109,English_Mandarin_some,,j,,,,0.0-10.0-1.15,f,miss,2635,audio/six.wav,,296863,,76,audio-keyboard-response,
109,English_Mandarin_some,,,,,,0.0-10.0-2.15, ,,373,,,297237,,77,html-keyboard-response,
109,English_Mandarin_some,,,,,,0.0-10.0-0.16,,,,audio/kaching.wav,,297930,,78,audio-keyboard-response,
109,English_Mandarin_some,,f,,,,0.0-10.0-1.16,j,false_alarm,1632,audio/none.wav,,299571,,79,audio-keyboard-response,
109,English_Mandarin_some,,,,,,0.0-10.0-2.16, ,,244,,,299816,,80,html-keyboard-response,
109,English_Mandarin_some,,,,,,0.0-10.0-0.17,,,,audio/kaching.wav,,300500,,81,audio-keyboard-response,
109,English_Mandarin_some,,j,,,,0.0-10.0-1.17,f,miss,1888,audio/some.wav,,302394,,82,audio-keyboard-response,
109,English_Mandarin_some,,,,,,0.0-10.0-2.17, ,,305,,,302699,,83,html-keyboard-response,
109,English_Mandarin_some,,,,,,0.0-10.0-0.18,,,,audio/kaching.wav,,303391,,84,audio-keyboard-response,
